,explicit,href,id,name,popularity,date_added,album_name,album_art,album_release_date,artist_names,genres,genre
0,False,https://api.spotify.com/v1/tracks/4BZufKgQKJNUEd4NNYHc63,4BZufKgQKJNUEd4NNYHc63,Glow (feat. Jeremy Zucker),44,2020-03-16T11:14:48Z,Glow (feat. Jeremy Zucker) - Single,https://i.scdn.co/image/ab67616d0000b273746ac43c82157a4c2bb2146f,2015-12-11,"Justice Skolnik, Jeremy Zucker",[],Unknown
1,True,https://api.spotify.com/v1/tracks/6sjBzi06wbrdzkyHWTF221,6sjBzi06wbrdzkyHWTF221,Better Now - Acoustic,45,2020-03-16T11:08:13Z,Better Now (Acoustic),https://i.scdn.co/image/ab67616d0000b2738b146b57c686ca01eaf1e230,2017-09-08,Etham,"['alt z', 'indie cafe pop', 'pop']",pop
2,False,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,1nDOeWBfRKA5YNQ8bKWzMM,head first,67,2020-03-10T15:28:06Z,head first,https://i.scdn.co/image/ab67616d0000b2733d80cc0afef5bf4cda483349,2019-05-17,Christian French,"['alt z', 'electropop', 'pop']",pop
3,False,https://api.spotify.com/v1/tracks/7nDYw1nNAW4dAqgmW2W3tq,7nDYw1nNAW4dAqgmW2W3tq,Almost (Sweet Music),0,2020-02-18T14:06:21Z,Almost (Sweet Music),https://i.scdn.co/image/ab67616d0000b273b72e0c5271a33a982a38ebae,2019-01-16,Hozier,"['irish singer-songwriter', 'modern rock', 'pop']",pop
4,True,https://api.spotify.com/v1/tracks/2IoVnTEyj8NdFBpWoEFrMZ,2IoVnTEyj8NdFBpWoEFrMZ,Overtime,52,2020-02-15T17:22:12Z,Overtime,https://i.scdn.co/image/ab67616d0000b273a8eb60dbb60a166dcf03658b,2019-07-24,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop rap
5,False,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,18uwL0vNUanqZH0ro2QcOP,comethru,80,2020-02-03T18:17:15Z,"summer,",https://i.scdn.co/image/ab67616d0000b273cb16227d90152c2a5022bba1,2018-09-28,Jeremy Zucker,"['electropop', 'pop', 'post-teen pop']",pop
6,False,https://api.spotify.com/v1/tracks/0BHNx4kXZBpSjtgc4WNaDz,0BHNx4kXZBpSjtgc4WNaDz,Too Good,0,2020-02-03T17:32:15Z,Views,https://i.scdn.co/image/ab67616d0000b273baafa08907a9f9e0ec1a0786,2016-05-06,"Drake, Rihanna","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",pop rap
7,True,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",80,2020-02-03T17:26:10Z,us,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8,2016-03-25,"gnash, Olivia O'Brien","['alt z', 'electropop', 'indie cafe pop', 'pop', 'sad rap', 'social media pop']",pop
8,False,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,6FE2iI43OZnszFLuLtvvmg,Classic,81,2020-02-03T16:55:30Z,MKTO,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,2012,MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",pop
9,True,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",76,2020-02-03T16:33:12Z,When It's Dark Out,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,2015-12-04,"G-Eazy, Bebe Rexha","['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",pop rap
10,False,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,4E5P1XyAFtrjpiIxkydly4,Replay,77,2020-02-03T13:50:50Z,Replay,https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30,2009-08-18,Iyaz,"['dance pop', 'pop rap', 'post-teen pop']",pop rap
11,False,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),72,2020-02-03T13:44:52Z,GEMINI,https://i.scdn.co/image/ab67616d0000b2732e94b668c60b06deb1c3a05c,2017-09-22,"Macklemore, Kesha","['pop rap', 'seattle hip hop']",pop rap
12,False,https://api.spotify.com/v1/tracks/0J01Zla0ElnymcpOdNEf7i,0J01Zla0ElnymcpOdNEf7i,Unsteady - Live Session / Acoustic Version,39,2020-01-14T12:26:27Z,This is Acoustic (Live Session / Acoustic Version),https://i.scdn.co/image/ab67616d0000b273e4b4dae541b5ac86d901d29c,2015-12-04,X Ambassadors,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",pop
13,False,https://api.spotify.com/v1/tracks/3nKRYKbGxhzv4BbwlLOcWU,3nKRYKbGxhzv4BbwlLOcWU,Mansion,66,2019-12-26T01:10:32Z,Mansion,https://i.scdn.co/image/ab67616d0000b27395d5d85909d5deb5cee9f311,2015-03-31,"NF, Fleurie","['hip hop', 'pop rap', 'rap']",pop rap
14,False,https://api.spotify.com/v1/tracks/3gLlcZQMvpwgtV9THHXrGp,3gLlcZQMvpwgtV9THHXrGp,Runnin' With The Devil,0,2019-12-14T01:11:30Z,Van Halen (Reissue),https://i.scdn.co/image/ab67616d0000b273d0225e4a37f185ebe0885e09,1978-02-07,Van Halen,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",rock
15,True,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,80,2019-12-11T12:51:52Z,The Blueprint 3,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,2009-09-08,"JAY-Z, Alicia Keys","['east coast hip hop', 'hip hop', 'pop rap', 'rap']",pop rap
16,True,https://api.spotify.com/v1/tracks/5IlQXBdOtCsrDpN7NiBgex,5IlQXBdOtCsrDpN7NiBgex,Off U,40,2019-12-10T19:42:55Z,Off U,https://i.scdn.co/image/ab67616d0000b27346c73bf93e01262226cc648f,2017-08-11,Travis Mills,['pop rap'],pop rap
17,False,https://api.spotify.com/v1/tracks/3Y3EfOYx8TaDSeLLJvjP0N,3Y3EfOYx8TaDSeLLJvjP0N,Way Up,48,2019-12-10T19:37:11Z,Hali 2 Cali,https://i.scdn.co/image/ab67616d0000b2736c17f2050a32e093c150da6c,2019-03-29,Bishu,"['bass trap', 'electro house', 'future bass', 'gaming edm', 'pop edm', 'traprun']",electro house
18,False,https://api.spotify.com/v1/tracks/359lSGQwvAM3aZA5UNwqiQ,359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,67,2019-12-10T14:03:14Z,James Bay Spotify Session 2015,https://i.scdn.co/image/ab67616d0000b2734024ec25e62e5d43c4bd1f1d,2015-08-07,James Bay,"['modern rock', 'neo mellow', 'pop', 'pop rock']",pop
19,False,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,76,2019-12-10T10:46:37Z,Hozier (Expanded Edition),https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,2014-09-19,Hozier,"['irish singer-songwriter', 'modern rock', 'pop']",pop
0,False,https://api.spotify.com/v1/tracks/4BZufKgQKJNUEd4NNYHc63,4BZufKgQKJNUEd4NNYHc63,Glow (feat. Jeremy Zucker),44,2020-03-16T11:14:48Z,Glow (feat. Jeremy Zucker) - Single,https://i.scdn.co/image/ab67616d0000b273746ac43c82157a4c2bb2146f,2015-12-11,"Justice Skolnik, Jeremy Zucker",[],Unknown
1,True,https://api.spotify.com/v1/tracks/6sjBzi06wbrdzkyHWTF221,6sjBzi06wbrdzkyHWTF221,Better Now - Acoustic,45,2020-03-16T11:08:13Z,Better Now (Acoustic),https://i.scdn.co/image/ab67616d0000b2738b146b57c686ca01eaf1e230,2017-09-08,Etham,"['alt z', 'indie cafe pop', 'pop']",pop
2,False,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,1nDOeWBfRKA5YNQ8bKWzMM,head first,67,2020-03-10T15:28:06Z,head first,https://i.scdn.co/image/ab67616d0000b2733d80cc0afef5bf4cda483349,2019-05-17,Christian French,"['alt z', 'electropop', 'pop']",pop
3,False,https://api.spotify.com/v1/tracks/7nDYw1nNAW4dAqgmW2W3tq,7nDYw1nNAW4dAqgmW2W3tq,Almost (Sweet Music),0,2020-02-18T14:06:21Z,Almost (Sweet Music),https://i.scdn.co/image/ab67616d0000b273b72e0c5271a33a982a38ebae,2019-01-16,Hozier,"['irish singer-songwriter', 'modern rock', 'pop']",pop
4,True,https://api.spotify.com/v1/tracks/2IoVnTEyj8NdFBpWoEFrMZ,2IoVnTEyj8NdFBpWoEFrMZ,Overtime,52,2020-02-15T17:22:12Z,Overtime,https://i.scdn.co/image/ab67616d0000b273a8eb60dbb60a166dcf03658b,2019-07-24,Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop rap
5,False,https://api.spotify.com/v1/tracks/18uwL0vNUanqZH0ro2QcOP,18uwL0vNUanqZH0ro2QcOP,comethru,80,2020-02-03T18:17:15Z,"summer,",https://i.scdn.co/image/ab67616d0000b273cb16227d90152c2a5022bba1,2018-09-28,Jeremy Zucker,"['electropop', 'pop', 'post-teen pop']",pop
6,False,https://api.spotify.com/v1/tracks/0BHNx4kXZBpSjtgc4WNaDz,0BHNx4kXZBpSjtgc4WNaDz,Too Good,0,2020-02-03T17:32:15Z,Views,https://i.scdn.co/image/ab67616d0000b273baafa08907a9f9e0ec1a0786,2016-05-06,"Drake, Rihanna","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",pop rap
7,True,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",80,2020-02-03T17:26:10Z,us,https://i.scdn.co/image/ab67616d0000b27308862f843ea27f44f8e8cbd8,2016-03-25,"gnash, Olivia O'Brien","['alt z', 'electropop', 'indie cafe pop', 'pop', 'sad rap', 'social media pop']",pop
8,False,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,6FE2iI43OZnszFLuLtvvmg,Classic,81,2020-02-03T16:55:30Z,MKTO,https://i.scdn.co/image/ab67616d0000b273a3aa50c6d18d38be136bd67d,2012,MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",pop
9,True,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",76,2020-02-03T16:33:12Z,When It's Dark Out,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,2015-12-04,"G-Eazy, Bebe Rexha","['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",pop rap
10,False,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,4E5P1XyAFtrjpiIxkydly4,Replay,77,2020-02-03T13:50:50Z,Replay,https://i.scdn.co/image/ab67616d0000b273ae7012fce99c2b2345b54f30,2009-08-18,Iyaz,"['dance pop', 'pop rap', 'post-teen pop']",pop rap
11,False,https://api.spotify.com/v1/tracks/2Za1AlJNvksouPPWbXpR2X,2Za1AlJNvksouPPWbXpR2X,Good Old Days (feat. Kesha),72,2020-02-03T13:44:52Z,GEMINI,https://i.scdn.co/image/ab67616d0000b2732e94b668c60b06deb1c3a05c,2017-09-22,"Macklemore, Kesha","['pop rap', 'seattle hip hop']",pop rap
12,False,https://api.spotify.com/v1/tracks/0J01Zla0ElnymcpOdNEf7i,0J01Zla0ElnymcpOdNEf7i,Unsteady - Live Session / Acoustic Version,39,2020-01-14T12:26:27Z,This is Acoustic (Live Session / Acoustic Version),https://i.scdn.co/image/ab67616d0000b273e4b4dae541b5ac86d901d29c,2015-12-04,X Ambassadors,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",pop
13,False,https://api.spotify.com/v1/tracks/3nKRYKbGxhzv4BbwlLOcWU,3nKRYKbGxhzv4BbwlLOcWU,Mansion,66,2019-12-26T01:10:32Z,Mansion,https://i.scdn.co/image/ab67616d0000b27395d5d85909d5deb5cee9f311,2015-03-31,"NF, Fleurie","['hip hop', 'pop rap', 'rap']",pop rap
14,False,https://api.spotify.com/v1/tracks/3gLlcZQMvpwgtV9THHXrGp,3gLlcZQMvpwgtV9THHXrGp,Runnin' With The Devil,0,2019-12-14T01:11:30Z,Van Halen (Reissue),https://i.scdn.co/image/ab67616d0000b273d0225e4a37f185ebe0885e09,1978-02-07,Van Halen,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",rock
15,True,https://api.spotify.com/v1/tracks/2igwFfvr1OAGX9SKDCPBwO,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,80,2019-12-11T12:51:52Z,The Blueprint 3,https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10,2009-09-08,"JAY-Z, Alicia Keys","['east coast hip hop', 'hip hop', 'pop rap', 'rap']",pop rap
16,True,https://api.spotify.com/v1/tracks/5IlQXBdOtCsrDpN7NiBgex,5IlQXBdOtCsrDpN7NiBgex,Off U,40,2019-12-10T19:42:55Z,Off U,https://i.scdn.co/image/ab67616d0000b27346c73bf93e01262226cc648f,2017-08-11,Travis Mills,['pop rap'],pop rap
17,False,https://api.spotify.com/v1/tracks/3Y3EfOYx8TaDSeLLJvjP0N,3Y3EfOYx8TaDSeLLJvjP0N,Way Up,48,2019-12-10T19:37:11Z,Hali 2 Cali,https://i.scdn.co/image/ab67616d0000b2736c17f2050a32e093c150da6c,2019-03-29,Bishu,"['bass trap', 'electro house', 'future bass', 'gaming edm', 'pop edm', 'traprun']",electro house
18,False,https://api.spotify.com/v1/tracks/359lSGQwvAM3aZA5UNwqiQ,359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,67,2019-12-10T14:03:14Z,James Bay Spotify Session 2015,https://i.scdn.co/image/ab67616d0000b2734024ec25e62e5d43c4bd1f1d,2015-08-07,James Bay,"['modern rock', 'neo mellow', 'pop', 'pop rock']",pop
19,False,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,76,2019-12-10T10:46:37Z,Hozier (Expanded Edition),https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,2014-09-19,Hozier,"['irish singer-songwriter', 'modern rock', 'pop']",pop
0,False,https://api.spotify.com/v1/tracks/0xDOvN6aCBGi3EaLD45rse,0xDOvN6aCBGi3EaLD45rse,Killswitch,42,2019-12-03T20:35:59Z,Killswitch,https://i.scdn.co/image/ab67616d0000b273d46c89c1b247dc684a66c835,2019-03-15,"JP KILLED IT, NXTMIKE","['christian hip hop', 'christian trap']",christian hip hop
1,True,https://api.spotify.com/v1/tracks/16GHcGtW9Io7AuVdNmTjv3,16GHcGtW9Io7AuVdNmTjv3,Live Your Life - feat. Rihanna,2,2019-11-26T20:33:55Z,Paper Trail,https://i.scdn.co/image/ab67616d0000b273a3c69b531fd18d1ac3310857,2008-09-08,"T.I., Rihanna","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop rap
2,False,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,75,2019-11-26T19:47:04Z,A Fever You Can't Sweat Out,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,2005-09-27,Panic! At The Disco,"['baroque pop', 'emo', 'modern rock']",modern rock
3,False,https://api.spotify.com/v1/tracks/3ksmU0DaEUMEVzx5V6cc3z,3ksmU0DaEUMEVzx5V6cc3z,One Man Band,1,2019-11-22T19:49:02Z,Old Dominion,https://i.scdn.co/image/ab67616d0000b273a2254a9b3748f372b52b58af,2019-01-18,Old Dominion,"['contemporary country', 'country', 'country road']",contemporary country
4,False,https://api.spotify.com/v1/tracks/0jHSdjxn9LfzNL0WkDu93W,0jHSdjxn9LfzNL0WkDu93W,Cruise - Remix,57,2019-11-22T13:58:25Z,Here's To The Good Times...This Is How We Roll,https://i.scdn.co/image/ab67616d0000b273b908d0a877b7169921ff0934,2013-01-01,"Florida Georgia Line, Nelly","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",contemporary country
5,False,https://api.spotify.com/v1/tracks/2bzitsPcImYC6DZWvvLCQi,2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",70,2019-11-19T15:30:41Z,Origins (Deluxe),https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,2018-11-09,Imagine Dragons,"['modern rock', 'rock']",modern rock
6,False,https://api.spotify.com/v1/tracks/5agxCIWiABK6l4ltmCAHoH,5agxCIWiABK6l4ltmCAHoH,Tinseltown in the Rain,53,2019-11-19T12:33:01Z,A Walk Across the Rooftops,https://i.scdn.co/image/ab67616d0000b273cf646ea1ec6ee67e433f8cff,1984-04-30,The Blue Nile,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'sophisti-pop']",art rock
7,False,https://api.spotify.com/v1/tracks/639JxsYuNRIhyJB3qBABuI,639JxsYuNRIhyJB3qBABuI,GOLDEN,15,2019-11-18T12:18:51Z,Golden,https://i.scdn.co/image/ab67616d0000b273c028b7c4020fc731db479804,2019-09-20,happytree,[],Unknown
8,False,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,71,2019-11-16T17:39:50Z,This One's for You,https://i.scdn.co/image/ab67616d0000b273b7578013decfa174e30dc298,2017-06-02,Luke Combs,['contemporary country'],contemporary country
9,False,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,79,2019-11-14T13:46:59Z,The Joshua Tree (Super Deluxe),https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1987-03-03,U2,"['irish rock', 'permanent wave', 'rock']",rock
10,False,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,85,2019-11-12T18:11:13Z,If the World Was Ending (feat. Julia Michaels),https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476,2019-10-17,"JP Saxe, Julia Michaels","['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']",pop
11,False,https://api.spotify.com/v1/tracks/19YmvsVCetCBeVj6O2mljR,19YmvsVCetCBeVj6O2mljR,Still Breathing,62,2019-11-11T14:57:43Z,Revolution Radio,https://i.scdn.co/image/ab67616d0000b273af71e889d130283bcd08b8a7,2016-10-07,Green Day,"['permanent wave', 'pop punk', 'punk']",permanent wave
12,False,https://api.spotify.com/v1/tracks/7B8VwAAFRD9gtquCml2tFe,7B8VwAAFRD9gtquCml2tFe,Skyreach,54,2019-11-06T16:52:18Z,Various BLUE,https://i.scdn.co/image/ab67616d0000b273f451b17eb0fa52b849f6b88b,2016-09-23,Amamiya Sora,"['anime', 'seiyu']",anime
13,True,https://api.spotify.com/v1/tracks/30wxgEc4mfZ4FjNgCIfhhV,30wxgEc4mfZ4FjNgCIfhhV,Flawed (feat. Skrizzly Adams),37,2019-11-05T16:41:39Z,Flawed (feat. Skrizzly Adams),https://i.scdn.co/image/ab67616d0000b27373b692ce7423cdcdd75f0da1,2019-08-28,"Chris Webby, Skrizzly Adams","['indie pop rap', 'pop rap', 'rap']",pop rap
14,False,https://api.spotify.com/v1/tracks/0Z26mbSHJ1dkUu7g9DDgif,0Z26mbSHJ1dkUu7g9DDgif,Trigger,67,2019-10-26T03:39:05Z,Trigger,https://i.scdn.co/image/ab67616d0000b2738c639ee98d8019336de10bfd,2019-10-24,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo","['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",pop
15,True,https://api.spotify.com/v1/tracks/5qEzURrIp2mJbfgBXNnQeD,5qEzURrIp2mJbfgBXNnQeD,Pops,47,2019-10-24T14:13:01Z,Pops,https://i.scdn.co/image/ab67616d0000b2732fec021ac6765e208d60c022,2018-06-08,THEY.,"['alternative r&b', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap soul', 'underground hip hop']",pop
16,True,https://api.spotify.com/v1/tracks/0OgGn1ofaj55l2PcihQQGV,0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,68,2019-10-23T18:56:24Z,Drew Barrymore,https://i.scdn.co/image/ab67616d0000b2733390cb0fc677f87704d246f3,2017-12-01,Bryce Vine,"['electropop', 'pop', 'pop rap']",pop
17,True,https://api.spotify.com/v1/tracks/0xNDvMqlGkOLEH66Z45FCL,0xNDvMqlGkOLEH66Z45FCL,Greet Her,62,2019-10-23T18:43:43Z,Northsbest (Extended),https://i.scdn.co/image/ab67616d0000b273db953460d6de87c6d6788cb5,2018-10-19,Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",rap
18,True,https://api.spotify.com/v1/tracks/29ZZAShKhwRUuKULSNtxX6,29ZZAShKhwRUuKULSNtxX6,Switch,63,2019-10-23T18:36:50Z,East Atlanta Love Letter,https://i.scdn.co/image/ab67616d0000b273e1530b42603367fdb2208d88,2018-09-14,6LACK,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",pop rap
19,True,https://api.spotify.com/v1/tracks/0jqBo5RYn008f4ZY8kPewW,0jqBo5RYn008f4ZY8kPewW,Indica Badu,62,2019-10-16T15:24:42Z,Bobby Tarantino II,https://i.scdn.co/image/ab67616d0000b273e19b1b51cdd35051e17cf6dc,2018-03-09,"Logic, Wiz Khalifa","['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",pop rap
0,False,https://api.spotify.com/v1/tracks/0xDOvN6aCBGi3EaLD45rse,0xDOvN6aCBGi3EaLD45rse,Killswitch,42,2019-12-03T20:35:59Z,Killswitch,https://i.scdn.co/image/ab67616d0000b273d46c89c1b247dc684a66c835,2019-03-15,"JP KILLED IT, NXTMIKE","['christian hip hop', 'christian trap']",christian hip hop
1,True,https://api.spotify.com/v1/tracks/16GHcGtW9Io7AuVdNmTjv3,16GHcGtW9Io7AuVdNmTjv3,Live Your Life - feat. Rihanna,2,2019-11-26T20:33:55Z,Paper Trail,https://i.scdn.co/image/ab67616d0000b273a3c69b531fd18d1ac3310857,2008-09-08,"T.I., Rihanna","['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",pop rap
2,False,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,75,2019-11-26T19:47:04Z,A Fever You Can't Sweat Out,https://i.scdn.co/image/ab67616d0000b2730a8881b0d247346c3c447bf3,2005-09-27,Panic! At The Disco,"['baroque pop', 'emo', 'modern rock']",modern rock
3,False,https://api.spotify.com/v1/tracks/3ksmU0DaEUMEVzx5V6cc3z,3ksmU0DaEUMEVzx5V6cc3z,One Man Band,1,2019-11-22T19:49:02Z,Old Dominion,https://i.scdn.co/image/ab67616d0000b273a2254a9b3748f372b52b58af,2019-01-18,Old Dominion,"['contemporary country', 'country', 'country road']",contemporary country
4,False,https://api.spotify.com/v1/tracks/0jHSdjxn9LfzNL0WkDu93W,0jHSdjxn9LfzNL0WkDu93W,Cruise - Remix,57,2019-11-22T13:58:25Z,Here's To The Good Times...This Is How We Roll,https://i.scdn.co/image/ab67616d0000b273b908d0a877b7169921ff0934,2013-01-01,"Florida Georgia Line, Nelly","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",contemporary country
5,False,https://api.spotify.com/v1/tracks/2bzitsPcImYC6DZWvvLCQi,2bzitsPcImYC6DZWvvLCQi,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",70,2019-11-19T15:30:41Z,Origins (Deluxe),https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,2018-11-09,Imagine Dragons,"['modern rock', 'rock']",modern rock
6,False,https://api.spotify.com/v1/tracks/5agxCIWiABK6l4ltmCAHoH,5agxCIWiABK6l4ltmCAHoH,Tinseltown in the Rain,53,2019-11-19T12:33:01Z,A Walk Across the Rooftops,https://i.scdn.co/image/ab67616d0000b273cf646ea1ec6ee67e433f8cff,1984-04-30,The Blue Nile,"['art rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'sophisti-pop']",art rock
7,False,https://api.spotify.com/v1/tracks/639JxsYuNRIhyJB3qBABuI,639JxsYuNRIhyJB3qBABuI,GOLDEN,15,2019-11-18T12:18:51Z,Golden,https://i.scdn.co/image/ab67616d0000b273c028b7c4020fc731db479804,2019-09-20,happytree,[],Unknown
8,False,https://api.spotify.com/v1/tracks/4gB7HrYHbJVJ5RFOjxmoq4,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,71,2019-11-16T17:39:50Z,This One's for You,https://i.scdn.co/image/ab67616d0000b273b7578013decfa174e30dc298,2017-06-02,Luke Combs,['contemporary country'],contemporary country
9,False,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,79,2019-11-14T13:46:59Z,The Joshua Tree (Super Deluxe),https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,1987-03-03,U2,"['irish rock', 'permanent wave', 'rock']",rock
10,False,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,85,2019-11-12T18:11:13Z,If the World Was Ending (feat. Julia Michaels),https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476,2019-10-17,"JP Saxe, Julia Michaels","['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']",pop
11,False,https://api.spotify.com/v1/tracks/19YmvsVCetCBeVj6O2mljR,19YmvsVCetCBeVj6O2mljR,Still Breathing,62,2019-11-11T14:57:43Z,Revolution Radio,https://i.scdn.co/image/ab67616d0000b273af71e889d130283bcd08b8a7,2016-10-07,Green Day,"['permanent wave', 'pop punk', 'punk']",permanent wave
12,False,https://api.spotify.com/v1/tracks/7B8VwAAFRD9gtquCml2tFe,7B8VwAAFRD9gtquCml2tFe,Skyreach,54,2019-11-06T16:52:18Z,Various BLUE,https://i.scdn.co/image/ab67616d0000b273f451b17eb0fa52b849f6b88b,2016-09-23,Amamiya Sora,"['anime', 'seiyu']",anime
13,True,https://api.spotify.com/v1/tracks/30wxgEc4mfZ4FjNgCIfhhV,30wxgEc4mfZ4FjNgCIfhhV,Flawed (feat. Skrizzly Adams),37,2019-11-05T16:41:39Z,Flawed (feat. Skrizzly Adams),https://i.scdn.co/image/ab67616d0000b27373b692ce7423cdcdd75f0da1,2019-08-28,"Chris Webby, Skrizzly Adams","['indie pop rap', 'pop rap', 'rap']",pop rap
