,href,id,name,date_added,album_name,album_art,album_release_date,artist_names,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,month_year
4,https://api.spotify.com/v1/tracks/53mfPTozVJfoyimpFuH1dT,53mfPTozVJfoyimpFuH1dT,秘密的爱,2020-12-28T19:46:00Z,最美妙的旅行,https://i.scdn.co/image/ab67616d0000b27308a66eb3dbd173135f4a124b,2003-12-01,声音玩具,"['chinese indie', 'southern china indie']",0.613,0.663,2,-5.768,0,0.0272,0.0618,0.69,0.101,0.497,127.917,2020-12
5,https://api.spotify.com/v1/tracks/7vn49ZdixEcFx3mFlSwtgF,7vn49ZdixEcFx3mFlSwtgF,南方,2020-12-28T08:23:34Z,黃金時代,https://i.scdn.co/image/ab67616d0000b273decb08101ffa7332257daa90,2003-10-29,Da Da Yue Dui,"['chinese indie', 'wuhan indie']",0.468,0.527,2,-4.737,1,0.026,0.018,0.000523,0.125,0.289,136.011,2020-12
6,https://api.spotify.com/v1/tracks/0JgjL7KShhHQAUV3FFoC1Z,0JgjL7KShhHQAUV3FFoC1Z,Song F,2020-12-28T08:23:17Z,黃金時代,https://i.scdn.co/image/ab67616d0000b273decb08101ffa7332257daa90,2003-10-29,Da Da Yue Dui,"['chinese indie', 'wuhan indie']",0.603,0.668,4,-4.884,1,0.0279,0.111,0.000215,0.0676,0.461,135.958,2020-12
7,https://api.spotify.com/v1/tracks/27dFAT8003cYkkk3lZZsaQ,27dFAT8003cYkkk3lZZsaQ,老鼠,2020-12-26T19:59:02Z,我不高興,https://i.scdn.co/image/ab67616d0000b27317deac52624fdb7d7250d6c7,2018-11-13,白皮書樂隊,['chinese indie'],0.505,0.839,0,-6.559,1,0.0585,0.0202,0.0181,0.351,0.343,140.02,2020-12
8,https://api.spotify.com/v1/tracks/1hgKwBd45VpOyoxbXhmxTK,1hgKwBd45VpOyoxbXhmxTK,清河,2020-12-26T19:58:53Z,清河,https://i.scdn.co/image/ab67616d0000b273b07eea0adc5be46a52b3018d,2020-08-24,白皮書樂隊,['chinese indie'],0.529,0.503,0,-7.741,1,0.0322,0.26,0.00675,0.0748,0.231,129.959,2020-12
9,https://api.spotify.com/v1/tracks/0LmeqJwizXCHNGVHMQfMy9,0LmeqJwizXCHNGVHMQfMy9,"你要如何,我們就如何",2020-12-20T23:14:29Z,"你要如何,我們就如何",https://i.scdn.co/image/ab67616d0000b27372ffe6b45ec36d5b2aa628bf,2016-12-27,康姆士(COM’Z),['chinese indie'],0.445,0.544,11,-6.819,1,0.0281,0.23,0.0,0.105,0.159,149.977,2020-12
10,https://api.spotify.com/v1/tracks/12KonzcLxEnQOgcENYLnmw,12KonzcLxEnQOgcENYLnmw,No Such Disease,2020-12-20T03:32:10Z,Blue Face,https://i.scdn.co/image/ab67616d0000b273aed7b6411a433a4cc1a6653c,2018-03-01,大波浪,"['chinese indie', 'chinese indie pop']",0.623,0.891,2,-5.826,1,0.0394,0.00837,0.00552,0.119,0.644,130.009,2020-12
11,https://api.spotify.com/v1/tracks/7z2iPbamtQQVWXXALAe0Rh,7z2iPbamtQQVWXXALAe0Rh,大都会,2020-12-20T03:32:06Z,大都会,https://i.scdn.co/image/ab67616d0000b273222b484ed3fbcfd14cc9d029,2019-09-13,达闻西乐队,[],0.622,0.884,11,-4.86,0,0.0304,0.00528,0.00271,0.221,0.791,119.983,2020-12
12,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,0sY6ZUTh4yoctD8VIXz339,champagne problems,2020-12-15T09:12:39Z,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,2020-12-11,Taylor Swift,"['pop', 'post-teen pop']",0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.319,2020-12
13,https://api.spotify.com/v1/tracks/4Nyz1M75r5aqbiapxKDRal,4Nyz1M75r5aqbiapxKDRal,迷航,2020-12-14T06:08:05Z,迷航,https://i.scdn.co/image/ab67616d0000b273351f415a7336364050b546ce,2013-09-01,发光曲线,['chinese post-rock'],0.729,0.539,8,-10.471,0,0.0306,0.0353,0.853,0.136,0.383,116.02,2020-12
14,https://api.spotify.com/v1/tracks/7k1HoUdskuBhyWvm7hPctM,7k1HoUdskuBhyWvm7hPctM,Call of Silence,2020-12-10T05:33:52Z,"TV Anime ""Attack on Titan Season 2"" (Original Soundtrack)",https://i.scdn.co/image/ab67616d0000b2739c44e39f1b6aafe87a6db356,2017-06-07,Hiroyuki Sawano,"['anime score', 'japanese soundtrack', 'otacore']",0.504,0.38,6,-11.826,0,0.037,0.642,0.857,0.0697,0.0535,123.911,2020-12
15,https://api.spotify.com/v1/tracks/5l9sg05BhpfsdLfRvjGsAf,5l9sg05BhpfsdLfRvjGsAf,虚拟,2020-12-01T06:56:05Z,小梦大半,https://i.scdn.co/image/ab67616d0000b2735108846a5856e34da7892064,2016-07-26,陳粒,"['chinese indie', 'chinese minyao', 'chinese singer-songwriter']",0.616,0.381,0,-12.402,1,0.0295,0.749,5.83e-06,0.108,0.183,130.142,2020-12
16,https://api.spotify.com/v1/tracks/6DI5LYhBUJltBS0ubpQwJz,6DI5LYhBUJltBS0ubpQwJz,星航者发现号 - Live版,2020-11-30T19:36:52Z,声音玩具&逃跑计划·专场,https://i.scdn.co/image/ab67616d0000b2738e75c39de92b5ccc5bdfe97d,2018-04-27,声音玩具,"['chinese indie', 'southern china indie']",0.636,0.725,9,-8.341,0,0.0336,0.0736,3.52e-05,0.261,0.511,136.064,2020-11
17,https://api.spotify.com/v1/tracks/1nQXRkdhM3aEjgqIWm3Qls,1nQXRkdhM3aEjgqIWm3Qls,我用什么把你留住 - Remix,2020-11-30T00:01:00Z,摩登天空9,https://i.scdn.co/image/ab67616d0000b273ce40fd1a8f653a4e48d729c1,2019-08-05,福禄寿,"['chinese indie', 'chinese indie pop']",0.47,0.517,8,-10.896,1,0.0649,0.624,7.73e-06,0.121,0.257,123.857,2020-11
18,https://api.spotify.com/v1/tracks/3rPo8CdMhsHsh9grvZP72f,3rPo8CdMhsHsh9grvZP72f,"火車駛向雲外,夢安魂於九霄",2020-11-23T09:40:08Z,"火車駛向雲外,夢安魂於九霄",https://i.scdn.co/image/ab67616d0000b273e4177d85cbe1c71632d98a95,2018-01-08,刺猬Hedgehog,"['chinese indie', 'chinese indie rock', 'sinogaze']",0.412,0.837,0,-4.607,1,0.0335,0.00114,0.000256,0.105,0.177,142.024,2020-11
19,https://api.spotify.com/v1/tracks/6beIOnfgv0HYyrHWv4AfgG,6beIOnfgv0HYyrHWv4AfgG,Soothsayer,2020-11-15T10:52:48Z,FEVER DREAM,https://i.scdn.co/image/ab67616d0000b273fec252c81f016de75a54ab27,2019-07-26,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.554,0.811,11,-6.397,0,0.0305,0.0014,0.0167,0.134,0.435,92.032,2020-11
0,https://api.spotify.com/v1/tracks/3wJVBz7gvGTwTWVAxFa6ny,3wJVBz7gvGTwTWVAxFa6ny,Fever,2020-11-11T20:09:19Z,Fever,https://i.scdn.co/image/ab67616d0000b273214b60a753733ca0792cf47f,2020-10-29,"Dua Lipa, Angèle","['dance pop', 'pop', 'uk pop']",0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,2020-11
1,https://api.spotify.com/v1/tracks/5gWMhSFunyD3WmH1lrPzWM,5gWMhSFunyD3WmH1lrPzWM,"Vulture, Vulture",2020-11-11T01:24:31Z,FEVER DREAM,https://i.scdn.co/image/ab67616d0000b273fec252c81f016de75a54ab27,2019-07-26,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.65,0.801,2,-5.352,0,0.0349,0.00316,1.79e-06,0.09,0.376,106.066,2020-11
2,https://api.spotify.com/v1/tracks/3AF6JW5zzVmSkQWIKMVYqh,3AF6JW5zzVmSkQWIKMVYqh,Stuck In Gravity,2020-11-10T23:05:27Z,FEVER DREAM,https://i.scdn.co/image/ab67616d0000b273fec252c81f016de75a54ab27,2019-07-26,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.495,0.546,11,-8.878,1,0.0422,0.0182,5.26e-06,0.067,0.205,90.067,2020-11
3,https://api.spotify.com/v1/tracks/7f8iBUiwio1oX5lAFwC5xI,7f8iBUiwio1oX5lAFwC5xI,Wild Roses,2020-11-10T23:01:46Z,FEVER DREAM,https://i.scdn.co/image/ab67616d0000b273fec252c81f016de75a54ab27,2019-07-26,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.629,0.784,6,-6.377,0,0.0362,0.00904,5.43e-05,0.233,0.356,116.021,2020-11
4,https://api.spotify.com/v1/tracks/0yQPpUq5BJyqah5m2Q5Stt,0yQPpUq5BJyqah5m2Q5Stt,Hoppípolla,2020-11-10T22:54:03Z,Takk...,https://i.scdn.co/image/ab67616d0000b273ac13d37ce26e1a16e7d9cd24,2005-09-12,Sigur Rós,"['bow pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic rock', 'melancholia', 'nordic post-rock', 'post-rock']",0.316,0.684,11,-6.447,1,0.0327,0.0302,0.215,0.219,0.175,139.863,2020-11
5,https://api.spotify.com/v1/tracks/2AqCyqDUkb4090o1jnbL0N,2AqCyqDUkb4090o1jnbL0N,Róróró,2020-11-08T03:00:12Z,FEVER DREAM,https://i.scdn.co/image/ab67616d0000b273fec252c81f016de75a54ab27,2019-07-26,Of Monsters and Men,"['folk-pop', 'indie pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",0.64,0.691,6,-6.062,0,0.025,0.0185,0.00103,0.0914,0.603,95.002,2020-11
6,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,6CcJMwBtXByIz4zQLzFkKc,i love you,2020-11-05T10:28:42Z,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,2019-03-29,Billie Eilish,"['electropop', 'pop']",0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,2020-11
7,https://api.spotify.com/v1/tracks/4II6CiYRsyuERn0KvUJoTG,4II6CiYRsyuERn0KvUJoTG,Bad Dreams - Stripped,2020-11-05T10:18:37Z,Bad Dreams (Stripped),https://i.scdn.co/image/ab67616d0000b273f3300c845ea498cd0e236590,2018-09-07,Faouzia,"['alt z', 'canadian pop', 'pop']",0.637,0.323,6,-9.581,0,0.0352,0.731,0.0,0.114,0.367,110.882,2020-11
8,https://api.spotify.com/v1/tracks/6WY4wvlmgccWapnIg14Vy0,6WY4wvlmgccWapnIg14Vy0,Merry Christmas Mr. Lawrence,2020-10-16T07:38:31Z,1996,https://i.scdn.co/image/ab67616d0000b27332dcf48f178d033db0c4b041,1996,Ryuichi Sakamoto,"['anime score', 'compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",0.483,0.179,10,-17.525,0,0.0364,0.95,0.846,0.11,0.252,105.482,2020-10
9,https://api.spotify.com/v1/tracks/5kwP0YiC1kivrltnZTQ3dO,5kwP0YiC1kivrltnZTQ3dO,成都,2020-10-09T09:02:39Z,無法長大,https://i.scdn.co/image/ab67616d0000b273cd4c9cbc95a0daf8e6f3d7ae,2016-12-30,Zhao Lei,"['chinese indie', 'chinese minyao']",0.474,0.334,2,-11.633,1,0.0399,0.782,0.034,0.117,0.207,182.048,2020-10
10,https://api.spotify.com/v1/tracks/0ZJTO8mUu15DTYnFzTA8hs,0ZJTO8mUu15DTYnFzTA8hs,猛犸,2020-09-11T00:26:49Z,心要野,https://i.scdn.co/image/ab67616d0000b2737f872bbf960734d0cd86bcbc,2015-03-18,后海大鲨鱼,"['chinese indie', 'chinese indie rock']",0.503,0.707,10,-5.778,1,0.0337,0.00121,1.05e-06,0.157,0.251,124.06,2020-09
11,https://api.spotify.com/v1/tracks/0vYIQfjbtRGv7QZxTkV96b,0vYIQfjbtRGv7QZxTkV96b,心要野,2020-09-11T00:26:44Z,心要野,https://i.scdn.co/image/ab67616d0000b2737f872bbf960734d0cd86bcbc,2015-03-18,后海大鲨鱼,"['chinese indie', 'chinese indie rock']",0.425,0.74,0,-5.573,1,0.0354,0.0189,0.000108,0.118,0.588,182.02,2020-09
12,https://api.spotify.com/v1/tracks/5u4zLquPg5n8KEqXu3cHVE,5u4zLquPg5n8KEqXu3cHVE,Beyond the Dying Light,2020-08-18T03:40:28Z,Far from Refuge (2011 Remastered Edition),https://i.scdn.co/image/ab67616d0000b273b58eca99da746a9a4dd019db,2007,God Is An Astronaut,"['cosmic post-rock', 'instrumental post-rock', 'post-rock']",0.29,0.653,9,-7.334,1,0.0303,0.000806,0.852,0.297,0.106,172.038,2020-08
13,https://api.spotify.com/v1/tracks/7f6294j6awMKzkePCiRbjj,7f6294j6awMKzkePCiRbjj,白日梦蓝,2020-08-14T04:21:40Z,白日梦蓝,https://i.scdn.co/image/ab67616d0000b273cd0ae99e9d4c4d22c0fbc083,2009-03-01,刺猬Hedgehog,"['chinese indie', 'chinese indie rock', 'sinogaze']",0.448,0.937,2,-3.833,1,0.0568,5.5e-05,0.246,0.168,0.314,143.037,2020-08
14,https://api.spotify.com/v1/tracks/2OCONHsP1V3JtKEqRu2vQU,2OCONHsP1V3JtKEqRu2vQU,再见杰克,2020-08-13T05:18:13Z,不要停止我的音乐,https://i.scdn.co/image/ab67616d0000b273b5a115592a255b6ee30f7f30,2008-09-30,痛仰樂隊,"['chinese indie', 'chinese indie rock']",0.855,0.704,2,-7.102,0,0.0333,0.0908,1.18e-05,0.0702,0.471,121.995,2020-08
15,https://api.spotify.com/v1/tracks/1hbe8im2TAxV3OE6EgUGul,1hbe8im2TAxV3OE6EgUGul,没有理想的人不伤心,2020-08-12T16:47:58Z,生命因你而火热,https://i.scdn.co/image/ab67616d0000b273a692767935d929f33763ae33,2016-04-01,新裤子乐队,"['chinese indie', 'chinese indie rock']",0.547,0.648,0,-5.925,1,0.0326,0.0758,1.24e-06,0.115,0.298,130.046,2020-08
16,https://api.spotify.com/v1/tracks/3CDcr9ogSecLIwourcz760,3CDcr9ogSecLIwourcz760,水星記,2020-08-10T09:24:11Z,飛行器的執行週期,https://i.scdn.co/image/ab67616d0000b273a0afd108c5474ad64f23faae,2016-11-25,Guo Ding,"['chinese indie', 'mandopop', 'taiwan indie', 'taiwan singer-songwriter']",0.542,0.337,5,-12.701,1,0.0306,0.648,0.00138,0.0635,0.205,134.17,2020-08
17,https://api.spotify.com/v1/tracks/6rHcESV5nRiDHO9vrzRIKr,6rHcESV5nRiDHO9vrzRIKr,雨夜曼彻斯特,2020-08-10T09:23:48Z,与世界温暖相拥,https://i.scdn.co/image/4f7a338cd64b758cf4c399ac3906faff1341fe09,2017-04-18,盘尼西林乐队,['chinese indie'],0.631,0.784,2,-6.207,0,0.0266,0.163,0.0166,0.182,0.657,130.001,2020-08
18,https://api.spotify.com/v1/tracks/2M6vMxGBuWv3IeRhNsEYIm,2M6vMxGBuWv3IeRhNsEYIm,董小姐,2020-08-10T09:16:43Z,安和桥北,https://i.scdn.co/image/ab67616d0000b27398cce57b6352a4b6d922d3fe,2013-08-30,宋冬野,['chinese indie'],0.597,0.229,4,-13.48,1,0.0309,0.779,8.42e-06,0.111,0.303,114.081,2020-08
19,https://api.spotify.com/v1/tracks/7dIEZMOFeo4XgXY2Su3I7I,7dIEZMOFeo4XgXY2Su3I7I,"斑马,斑马",2020-08-10T09:16:32Z,安和桥北,https://i.scdn.co/image/ab67616d0000b27398cce57b6352a4b6d922d3fe,2013-08-30,宋冬野,['chinese indie'],0.524,0.218,4,-12.796,0,0.0298,0.845,0.00367,0.108,0.26,132.115,2020-08
0,https://api.spotify.com/v1/tracks/1RqxJ2ceaYfoBIrn9fulaX,1RqxJ2ceaYfoBIrn9fulaX,生活倒影,2020-08-10T09:09:40Z,幻,https://i.scdn.co/image/ab67616d0000b273b0114a809cffeba4768a064c,2018-12-13,Sue,"['chinese singer-songwriter', 'mainland chinese pop']",0.518,0.447,3,-9.789,1,0.067,0.749,0.0,0.104,0.469,121.253,2020-08
1,https://api.spotify.com/v1/tracks/2iwgz9oZJjmdxEaRfLzYsY,2iwgz9oZJjmdxEaRfLzYsY,It's Always The Little Things,2020-08-10T09:03:51Z,It's Always The Little Things,https://i.scdn.co/image/ab67616d0000b2733e0282e32199de931277e8fa,2018-11-23,"Guo Ding, Rachael Yamagata","['chinese indie', 'mandopop', 'taiwan indie', 'taiwan singer-songwriter']",0.461,0.186,11,-13.879,1,0.0379,0.937,0.0,0.114,0.121,103.313,2020-08
2,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,4R2kfaDFhslZEMJqAFNpdd,cardigan,2020-08-08T23:28:50Z,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,2020-07-24,Taylor Swift,"['pop', 'post-teen pop']",0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,2020-08
3,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),2020-08-08T23:28:08Z,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,2020-07-24,"Taylor Swift, Bon Iver","['pop', 'post-teen pop']",0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,2020-08
4,https://api.spotify.com/v1/tracks/37adNHvszWoS1kINkE99Ja,37adNHvszWoS1kINkE99Ja,On the Train Ride Home,2020-08-07T03:54:29Z,On the Train Ride Home,https://i.scdn.co/image/ab67616d0000b27384d018c392f9d31c6d5e66e4,2018-04-18,The Paper Kites,"['australian indie folk', 'indie folk', 'stomp and holler']",0.611,0.195,6,-18.629,1,0.0275,0.806,0.101,0.112,0.203,103.007,2020-08
5,https://api.spotify.com/v1/tracks/7rYdfR1PHguFvfYUIs0ehf,7rYdfR1PHguFvfYUIs0ehf,推開世界的門,2020-08-06T07:47:25Z,離心力,https://i.scdn.co/image/ab67616d0000b2736efa9f2766bbc76d65577f3f,2016-11-16,Naiwen Yang,"['chinese indie', 'classic mandopop', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",0.617,0.324,1,-11.804,1,0.0394,0.221,3.04e-05,0.118,0.352,139.955,2020-08
6,https://api.spotify.com/v1/tracks/0qgHM9ro7b7EjMp35cqClK,0qgHM9ro7b7EjMp35cqClK,如影 - 電視劇《無心法師 3》插曲,2020-07-28T07:46:21Z,如影 (電視劇《無心法師 3》插曲),https://i.scdn.co/image/ab67616d0000b2733e48a4690366f5ca409eda83,2020-03-16,黃齡,"['chinese drama ost', 'mainland chinese pop']",0.255,0.348,9,-11.004,0,0.0359,0.833,2.01e-06,0.0892,0.373,90.407,2020-07
7,https://api.spotify.com/v1/tracks/4wosxLl0mAqhneDzya2MfY,4wosxLl0mAqhneDzya2MfY,Head & Heart (feat. MNEK),2020-07-11T18:13:52Z,Head & Heart (feat. MNEK),https://i.scdn.co/image/ab67616d0000b273919ce7482816d9da17a77e3a,2020-07-03,"Joel Corry, MNEK","['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.732,0.874,8,-3.158,1,0.0662,0.168,1.17e-05,0.0489,0.905,122.961,2020-07
8,https://api.spotify.com/v1/tracks/5RFpeMTEuzO1bYOoCwR0AS,5RFpeMTEuzO1bYOoCwR0AS,Dark Thoughts,2020-07-10T07:33:25Z,Sunscreen,https://i.scdn.co/image/ab67616d0000b273ad9283d83aebabe574808ee9,2020-07-03,Skylar Grey,"['piano rock', 'viral pop']",0.572,0.573,8,-5.228,1,0.0465,0.0636,0.197,0.107,0.117,120.033,2020-07
9,https://api.spotify.com/v1/tracks/2QerGrNeDLsJgMqpIRhjih,2QerGrNeDLsJgMqpIRhjih,Solitude,2020-07-08T07:21:03Z,Solitude,https://i.scdn.co/image/ab67616d0000b27372a636758317d617367b467d,2019-08-30,Isobel Belano,['background music'],0.171,0.168,7,-18.597,0,0.0327,0.811,0.918,0.111,0.119,85.183,2020-07
10,https://api.spotify.com/v1/tracks/4dCJwNoQG5Fx42pqIz99Vn,4dCJwNoQG5Fx42pqIz99Vn,好想愛這個世界啊,2020-07-01T01:03:48Z,新世界,https://i.scdn.co/image/ab67616d0000b2738600bc28ba8b3943471baf45,2020-05-04,Hua Chen Yu,['chinese hip hop'],0.411,0.541,0,-7.633,1,0.0477,0.517,0.0,0.131,0.352,159.872,2020-07
11,https://api.spotify.com/v1/tracks/0Bv0qHGKNiwzDtHzXrjmIn,0Bv0qHGKNiwzDtHzXrjmIn,River Flows In You,2020-06-27T09:09:06Z,Irony,https://i.scdn.co/image/ab67616d0000b273f3b0035c320ae7048084a7b3,2011-09-21,Sungha Jung,"['acoustic guitar cover', 'fingerstyle', 'viral pop']",0.356,0.23,6,-16.957,0,0.0519,0.923,0.801,0.112,0.11,129.532,2020-06
12,https://api.spotify.com/v1/tracks/2c9ywADkgAC11gcyZ7SHpF,2c9ywADkgAC11gcyZ7SHpF,La La Land (Original Motion Picture Soundtrack),2020-06-23T08:43:44Z,La La Land (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2739cc3d9b788df326f0b50266e,2019-01-31,Lola & Hauser,['piano cover'],0.208,0.33,9,-12.117,1,0.037,0.881,0.881,0.114,0.218,82.037,2020-06
13,https://api.spotify.com/v1/tracks/3sam7P6pYOvwRXntXobx4f,3sam7P6pYOvwRXntXobx4f,Skyfall - Piano Version,2020-06-17T08:03:02Z,Skyfall (Piano Version),https://i.scdn.co/image/ab67616d0000b273d06ab9f18599a01b3ac87f37,2019-12-06,Sarah Coponat,['classify'],0.288,0.178,0,-18.377,0,0.048,0.982,0.904,0.135,0.0684,74.101,2020-06
14,https://api.spotify.com/v1/tracks/4iNPp0BZ4lBu7bipdWLcWk,4iNPp0BZ4lBu7bipdWLcWk,Avant toi,2020-06-16T08:39:14Z,VersuS,https://i.scdn.co/image/ab67616d0000b273266e79cd7a6b7100d6f598fa,2019-08-22,"Vitaa, Slimane","['francoton', 'french pop']",0.63,0.396,10,-9.162,1,0.0334,0.875,0.0,0.1,0.246,142.046,2020-06
15,https://api.spotify.com/v1/tracks/5wPlVVTPeRnVjwPyX79UL9,5wPlVVTPeRnVjwPyX79UL9,Между нами - Ice Lyrical Version,2020-06-16T07:55:00Z,Между нами (Ice Lyrical Version),https://i.scdn.co/image/ab67616d0000b273989cb0f344ca97de730b16fd,2019-09-27,"Nyusha, Artem Kacher","['russian dance pop', 'russian pop']",0.379,0.4,6,-7.145,0,0.0363,0.834,3.16e-06,0.106,0.369,135.849,2020-06
16,https://api.spotify.com/v1/tracks/3Dkvp3L4w0uJFYfIPa8E9H,3Dkvp3L4w0uJFYfIPa8E9H,ILYSB - STRIPPED,2020-06-15T02:05:28Z,Make Out,https://i.scdn.co/image/ab67616d0000b27383e2fb0089b24f193246942f,2015-12-11,LANY,"['la pop', 'pop', 'post-teen pop']",0.661,0.393,5,-8.199,1,0.0554,0.546,0.000131,0.11,0.165,83.851,2020-06
17,https://api.spotify.com/v1/tracks/2IYtrfX0s3Wgm3thc0jCYH,2IYtrfX0s3Wgm3thc0jCYH,白昼夢,2020-06-12T10:33:05Z,白昼夢,https://i.scdn.co/image/ab67616d0000b2737ecfc216406012f820b0cc41,2019-08-23,深根,[],0.591,0.453,11,-9.002,0,0.0344,0.902,0.0012,0.0759,0.297,171.817,2020-06
18,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,2020-06-12T10:14:18Z,The Pains Of Growing,https://i.scdn.co/image/ab67616d0000b273b593a2e04c6b050838dca7e8,2018-11-30,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.481,0.267,7,-9.249,1,0.0339,0.8,0.0,0.249,0.137,117.64,2020-06
19,https://api.spotify.com/v1/tracks/3eF03XibkW3Ao2YIIdPR9e,3eF03XibkW3Ao2YIIdPR9e,Darkroom Aesthetics,2020-06-11T08:29:21Z,Oscillation,https://i.scdn.co/image/ab67616d0000b273eaf60d25b99f999339acede7,2019-07-26,Oh Hiroshima,"['instrumental post-rock', 'nordic post-rock', 'orebro indie', 'post-rock']",0.434,0.814,11,-7.901,0,0.0308,0.000304,0.966,0.107,0.143,104.999,2020-06
0,https://api.spotify.com/v1/tracks/0FfdtQrD9kT42o6Anv4uDn,0FfdtQrD9kT42o6Anv4uDn,大魚 - 唱片版,2020-06-01T21:19:02Z,深的深,https://i.scdn.co/image/ab67616d0000b273bf24352caf35d83d05519573,2017-11-06,周深,"['chinese talent show', 'mainland chinese pop']",0.355,0.376,10,-11.062,0,0.0322,0.449,0.000109,0.0947,0.117,140.19,2020-06
1,https://api.spotify.com/v1/tracks/1Mcn7Sc8ruRyJgQjcsBsJJ,1Mcn7Sc8ruRyJgQjcsBsJJ,Sleepyhead,2020-05-30T03:07:16Z,Acoustic Daydreams,https://i.scdn.co/image/ab67616d0000b273b5c7ce0d26e81bca2ae13eee,2012-09-07,Galen Crew,['deep dance pop'],0.625,0.336,6,-9.59,0,0.0277,0.853,0.000129,0.09,0.386,115.987,2020-05
2,https://api.spotify.com/v1/tracks/2XpV9sHBexcNrz0Gyf3l18,2XpV9sHBexcNrz0Gyf3l18,ブルーバード,2020-05-28T18:19:35Z,Chou Ikimonobakari Tennen Kinen Members Best Selection,https://i.scdn.co/image/ab67616d0000b2734ff62a8bad528d3b04d0794e,2006,Ikimonogakari,"['anime', 'j-pop', 'j-poprock']",0.536,0.966,6,-2.93,0,0.0557,0.12,0.0,0.0477,0.85,152.078,2020-05
3,https://api.spotify.com/v1/tracks/25pzMvqGiIohddpNq2ople,25pzMvqGiIohddpNq2ople,Softly - Mahogany Sessions,2020-05-28T07:21:05Z,Softly / Please (Mahogany Sessions),https://i.scdn.co/image/ab67616d0000b273d6b9126c40941d9895b159a3,2018-08-03,"Rhye, Mahogany","['downtempo', 'indie soul', 'indietronica', 'shimmer pop']",0.511,0.261,0,-15.932,1,0.0491,0.941,0.352,0.0953,0.223,159.482,2020-05
4,https://api.spotify.com/v1/tracks/3JsA2sWDNR9oQogGAzqqtH,3JsA2sWDNR9oQogGAzqqtH,Open,2020-05-27T00:54:05Z,Woman,https://i.scdn.co/image/ab67616d0000b273a13907cf58fb1bd99f90a543,2013-01-01,Rhye,"['downtempo', 'indie soul', 'indietronica', 'shimmer pop']",0.551,0.324,0,-10.962,1,0.0314,0.896,0.0873,0.277,0.231,90.957,2020-05
5,https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu,24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),2020-05-23T08:12:45Z,Rain On Me (with Ariana Grande),https://i.scdn.co/image/ab67616d0000b273c8583f0bd97d3042d4971acf,2020-05-22,"Lady Gaga, Ariana Grande","['dance pop', 'pop', 'post-teen pop']",0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,2020-05
